,spread,half_life_roll,mean_crossings_roll,adf_p_roll,mr_regime_v2,mr_regime_adf,mr_regime_final,z,max_hold_days,pos,entry,exit,hold_days,cooldown,spread_chg,pnl_spread_units
2019-06-06,0.0027974484819734,11.169152171708744,20.0,0.2578893624369475,1,0,0,-0.6434349214906989,12,0,0,0,0,,-0.0058483680204234004,-0.0
2019-06-07,0.0092312917176595,11.111768808174762,20.0,0.2746911754753581,1,0,0,0.11805557629256998,12,0,0,0,0,,0.006433843235686101,0.0
2019-06-10,0.0042568997420007,11.19100619064138,22.0,0.275191451197967,1,0,0,-0.478631580096738,12,0,0,0,0,,-0.0049743919756588,-0.0
2019-06-11,-0.001250835240441,11.109957415824104,22.0,0.2625055117918503,1,0,0,-1.13205210115956,12,0,0,0,0,,-0.0055077349824417,-0.0
2019-06-12,-0.0100064822741341,11.095993806807243,23.0,0.2459540299218643,1,0,0,-2.0936963186748465,12,0,0,0,0,,-0.008755647033693099,-0.0
2019-06-13,-0.0033437804945322,11.01831539773337,24.0,0.2369357359190799,1,0,0,-1.2936781966532214,12,0,0,0,0,,0.0066627017796019,0.0
2019-06-14,-0.0098178901198284,11.107435367290828,25.0,0.2340918484943305,1,0,0,-1.9396000323953273,12,0,0,0,0,,-0.0064741096252962,-0.0
2019-06-17,-0.01234232405994,11.129038612682278,25.0,0.2120816815392943,1,0,0,-2.0976601120660816,12,0,0,0,0,,-0.0025244339401115992,-0.0
2019-06-18,-0.0115701878952787,11.14517459628469,25.0,0.2230049150392735,1,0,0,-1.9153282911283873,12,0,0,0,0,,0.0007721361646612999,0.0
2019-06-19,-0.0177499720467375,11.211148240365064,25.0,0.2267607724898973,1,0,0,-2.3869993717492717,12,0,0,0,0,,-0.006179784151458799,-0.0
2019-06-20,-0.0138559259223365,11.113474202978184,25.0,0.2242001818580929,1,0,0,-1.9065093845943233,12,0,0,0,0,,0.003894046124400998,0.0
2019-06-21,-0.0199966847569621,11.111041949122937,25.0,0.0907114393591815,1,0,0,-2.3341159299137457,12,0,0,0,0,,-0.006140758834625601,-0.0
2019-06-24,-0.0195655052628396,11.218029649951612,25.0,0.0964194815410394,1,0,0,-2.1677283003160936,12,0,0,0,0,,0.00043117949412250015,0.0
2019-06-25,-0.0214344437666396,11.054622118399204,25.0,0.1069829072611023,1,0,0,-2.195947261777582,12,0,0,0,0,,-0.0018689385037999988,-0.0
2019-06-26,-0.013783805459381,11.193133166462202,23.0,0.2138068575566436,1,0,0,-1.4872026910044234,12,0,0,0,0,,0.0076506383072586,0.0
2019-06-27,-0.0156881693263528,11.215292665431823,21.0,0.2241270670484193,1,0,0,-1.5796682866086253,12,0,0,0,0,,-0.0019043638669718008,-0.0
2019-06-28,-0.0196060035748004,11.240305908148502,21.0,0.1184500685962305,1,0,0,-1.8166826298111782,12,0,0,0,0,,-0.003917834248447598,-0.0
2019-07-01,-0.0139476236518509,11.114856218635484,23.0,0.1136219544738437,1,0,0,-1.332330610386051,12,0,0,0,0,,0.005658379922949498,0.0
2019-07-02,-0.0096277044517627,10.936764399248505,23.0,0.1099104051858519,1,0,0,-0.9731809556517175,11,0,0,0,0,,0.004319919200088201,0.0
2019-07-03,-0.0119460027806388,10.801952783568025,23.0,0.2669960162884015,1,0,0,-1.129825110204986,11,0,0,0,0,,-0.0023182983288761016,-0.0
2019-07-05,-0.0139041017187269,11.01730887946683,23.0,0.2751496394474478,1,0,0,-1.249475339348365,12,0,0,0,0,,-0.0019580989380880987,-0.0
2019-07-08,-0.0125956171478645,11.090210434520436,21.0,0.2728320172384907,1,0,0,-1.1301061294419388,12,0,0,0,0,,0.0013084845708623994,0.0
2019-07-09,-0.0158316376629654,11.27390056330816,21.0,0.2788080560533249,1,0,0,-1.3419693012292477,12,0,0,0,0,,-0.0032360205151009003,-0.0
2019-07-10,-0.019380788975619,11.396967848251403,20.0,0.2872380178068274,1,0,0,-1.5614546010020731,12,0,0,0,0,,-0.003549151312653598,-0.0
2019-07-11,-0.0185110036048179,11.361001503471936,20.0,0.2813173855418868,1,0,0,-1.470052413550784,12,0,0,0,0,,0.0008697853708010995,0.0
2019-07-12,-0.0110015081512422,11.235785376703785,20.0,0.1612452878366769,1,0,0,-0.9129687005486233,12,0,0,0,0,,0.007509495453575699,0.0
2019-07-15,-0.0130159644090905,11.197494661901636,20.0,0.1622286009179737,1,0,0,-1.036924939845934,12,0,0,0,0,,-0.0020144562578483013,-0.0
2019-07-16,-0.0136637704047739,11.215311785700605,20.0,0.161318677873292,1,0,0,-1.0582456384050254,12,0,0,0,0,,-0.0006478059956833999,-0.0
2019-07-17,-0.0170245194100289,11.229532030607478,20.0,0.3720971306933636,1,0,0,-1.253532014840474,12,0,0,0,0,,-0.003360749005255001,-0.0
2019-07-18,-0.020901562053873,11.231154771391836,20.0,0.4216851840492314,1,0,0,-1.4748045869981896,12,0,0,0,0,,-0.0038770426438440968,-0.0
2019-07-19,-0.0156976287308499,11.045844134891958,20.0,0.441500902454429,1,0,0,-1.0821374468461207,12,0,0,0,0,,0.005203933323023099,0.0
2019-07-22,-0.0139367580740001,10.854166550905234,20.0,0.4349496914567599,1,0,0,-0.9310928868740044,11,0,0,0,0,,0.0017608706568497997,0.0
2019-07-23,-0.0146280093412087,11.368087677785876,20.0,0.3436104988353541,1,0,0,-0.9523350257562079,12,0,0,0,0,,-0.0006912512672085994,-0.0
2019-07-24,-0.0263777934223918,11.651600118278624,20.0,0.3351047830063603,1,0,0,-1.6804804868841152,12,0,0,0,0,,-0.0117497840811831,-0.0
2019-07-25,-0.0171658622373946,11.386635722177228,20.0,0.3653170766291411,1,0,0,-1.0407694119078486,12,0,0,0,0,,0.009211931184997198,0.0
2019-07-26,-0.0215387974884269,11.24019025985496,20.0,0.3704992105977062,1,0,0,-1.284728829113077,12,0,0,0,0,,-0.0043729352510323005,-0.0
2019-07-29,-0.0199759695353032,10.97859665983418,20.0,0.3801229081499436,1,0,0,-1.1437737207644227,11,0,0,0,0,,0.0015628279531237008,0.0
2019-07-30,-0.0196054587272298,11.992910021151555,20.0,0.3728317280458198,1,0,0,-1.0824004907691704,12,0,0,0,0,,0.00037051080807340084,0.0
2019-07-31,-0.0159464377085436,11.833967225206791,20.0,0.3034127574829927,1,0,0,-0.8123181250554612,12,0,0,0,0,,0.0036590210186862003,0.0
2019-08-01,-0.016974843921055,11.844519409004176,20.0,0.3004427082448346,1,0,0,-0.8510610495046841,12,0,0,0,0,,-0.0010284062125114,-0.0
2019-08-02,-0.0215841245880898,11.825275148326757,20.0,0.3051455205061365,1,0,0,-1.1198325778945346,12,0,0,0,0,,-0.004609280667034799,-0.0
2019-08-05,-0.0072292450405608,10.987429049500934,22.0,0.257067362879312,1,0,0,-0.14120935313418884,11,0,0,0,0,,0.014354879547528999,0.0
2019-08-06,-0.003782184849169,11.0402248436238,23.0,0.3057452409549754,1,0,0,0.11951229806519191,12,0,0,0,0,,0.0034470601913918,0.0
2019-08-07,-0.0068590005391353,10.945387685788802,24.0,0.3095707901127812,1,0,0,-0.06507459625631387,11,0,0,0,0,,-0.0030768156899663003,-0.0
2019-08-08,-0.0072081343834007,10.750570815487832,22.0,0.2776742288487389,1,0,0,-0.06456518030836042,11,0,0,0,0,,-0.0003491338442653995,-0.0
2019-08-09,-0.0122118888739919,11.220893111931977,24.0,0.2894760756681402,1,0,0,-0.40478577378969255,12,0,0,0,0,,-0.0050037544905912005,-0.0
2019-08-12,-0.0110875563386816,11.11153787578545,24.0,0.2419557197803346,1,0,0,-0.30267392384512454,12,0,0,0,0,,0.0011243325353103,0.0
2019-08-13,-0.0103070778136284,10.82652024222325,26.0,0.2647350208001666,1,0,0,-0.2236499881412348,11,0,0,0,0,,0.0007804785250532,0.0
2019-08-14,-0.0012500629835043,10.79181161622448,27.0,0.2195611168552372,1,0,0,0.48666046881957425,11,0,0,0,0,,0.0090570148301241,0.0
2019-08-15,-0.0051495880309744,10.34243931228753,28.0,0.2687439153705077,1,0,0,0.23158482581012826,11,0,0,0,0,,-0.0038995250474701,-0.0
2019-08-16,-0.0097635166710716,10.635024979018905,28.0,0.2907189581326694,1,0,0,-0.09761117648253106,11,0,0,0,0,,-0.004613928640097199,-0.0
2019-08-19,-0.0067550366946909,10.208659899691568,28.0,0.2690449628446026,1,0,0,0.1955437759933826,11,0,0,0,0,,0.003008479976380699,0.0
2019-08-20,-0.0068574441774602,10.72477293898897,28.0,0.1529780135069882,1,0,0,0.2242580134669058,11,0,0,0,0,,-0.0001024074827692999,-0.0
2019-08-21,-0.0008378309576428,10.689599592702208,29.0,0.1318719309199352,1,0,0,0.81596646572861,11,0,0,0,0,,0.0060196132198174004,0.0
2019-08-22,0.0006355147283558,10.489018288958617,27.0,0.1283439977394699,1,0,0,1.0485883961950737,11,0,0,0,0,,0.0014733456859986,0.0
2019-08-23,0.0026148554767102,10.252568202895707,27.0,0.1545879011345067,1,0,0,1.383182411564794,11,0,0,0,0,,0.0019793407483544,0.0
2019-08-26,0.0024543977344579,10.18466903599302,25.0,0.1492199663747035,1,0,0,1.541010064614932,11,0,0,0,0,,-0.00016045774225230012,-0.0
2019-08-27,-0.0022959224910268,10.03121889261286,25.0,0.2262642241624078,1,0,0,1.0202616557199942,11,0,0,0,0,,-0.0047503202254847,-0.0
2019-08-28,0.0014149900703408,10.295743737576023,25.0,0.2127570328961165,1,0,0,1.4945254038023763,11,0,0,0,0,,0.0037109125613676,0.0
2019-08-29,-0.0046211823074555,9.946533011306874,24.0,0.2289494802516784,1,0,0,0.8153201495649571,10,0,0,0,0,,-0.0060361723777963,-0.0
2019-08-30,-0.002228983495196,9.844799278940163,25.0,0.2141223446264514,1,0,0,1.1519448132585925,10,0,0,0,0,,0.0023921988122595,0.0
2019-09-03,0.0044207770310569,10.095027930498285,25.0,0.1920274641228531,1,0,0,2.083150976367329,11,0,0,0,0,,0.0066497605262529,0.0
2019-09-04,0.0077063172485862,10.01669041588634,25.0,0.1632850522460957,1,0,0,2.4725246317461975,11,0,0,0,0,,0.0032855402175293,0.0
2019-09-05,0.0081038668525801,10.831873903557891,23.0,0.1685556048490791,1,0,0,2.4120761592510216,11,0,0,0,0,,0.0003975496039938997,0.0
2019-09-06,-0.0010879220840847,10.606854348323656,23.0,0.1682710429929326,1,0,0,1.2119631404953077,11,0,0,0,0,,-0.0091917889366648,-0.0
2019-09-09,-0.0005315017241986,10.689012276771972,25.0,0.1869311735806549,1,0,0,1.2676185723367202,11,0,0,0,0,,0.0005564203598860999,0.0
2019-09-10,-0.0039455084141257,10.59206332741066,26.0,0.1989892509278473,1,0,0,0.8257478511402889,11,0,0,0,0,,-0.0034140066899271,-0.0
2019-09-11,-0.0029673605677444,10.470312320412075,26.0,0.30233289720057,1,0,0,0.921135143230871,11,0,0,0,0,,0.0009781478463813,0.0
2019-09-12,-0.0005507130763158,10.238416691578813,27.0,0.3337646941911563,1,0,0,1.1815745168422322,11,0,0,0,0,,0.0024166474914286,0.0
2019-09-13,0.0040823677254318,10.408446937508767,27.0,0.3571620317448672,1,0,0,1.6711738637739841,11,0,0,0,0,,0.0046330808017476,0.0
2019-09-16,0.0040760793746059,10.429653425087752,29.0,0.3444135080296951,1,0,0,1.6018071141364694,11,0,0,0,0,,-6.288350825899708e-06,-0.0
2019-09-17,0.009449753027181,10.69583256790159,29.0,0.3444292156649805,1,0,0,2.1156699267937995,11,0,0,0,0,,0.0053736736525751005,0.0
2019-09-18,0.013377867953201,10.830496333851436,27.0,0.3382191915898594,1,0,0,2.4039455434576205,11,0,0,0,0,,0.00392811492602,0.0
2019-09-19,0.0114543330196097,10.728008320652233,27.0,0.3476108071664199,1,0,0,2.088321100920841,11,0,0,0,0,,-0.0019235349335913008,-0.0
2019-09-20,0.0076141178073099,10.607208909096784,27.0,0.3398156015437942,1,0,0,1.6073496091603519,11,0,0,0,0,,-0.0038402152122998003,-0.0
2019-09-23,0.0087215807680225,10.501662446864223,27.0,0.3510897676491324,1,0,0,1.6516900489252901,11,0,0,0,0,,0.0011074629607125998,0.0
2019-09-24,0.0042857866860703,10.584661796807714,29.0,0.322189191879302,1,0,0,1.1551290457843346,11,0,0,0,0,,-0.004435794081952199,-0.0
2019-09-25,0.0045227923881947,10.55962789265886,31.0,0.3190890827814378,1,0,0,1.1402870427375604,11,0,0,0,0,,0.00023700570212439962,0.0
2019-09-26,0.0060024714208202,10.635364041624747,31.0,0.3167173781553262,1,0,0,1.2499448507662188,11,0,0,0,0,,0.0014796790326255006,0.0
2019-09-27,0.0002712861536968,10.45494474769798,29.0,0.315782712752514,1,0,0,0.6463110542606235,11,0,0,0,0,,-0.0057311852671234,-0.0
2019-09-30,0.0234858524969521,10.51516977366048,29.0,0.3739145020244323,1,0,0,2.759034569649241,11,0,0,0,0,,0.023214566343255298,0.0
2019-10-01,0.004648452532507,9.81607857012698,27.0,0.325781638271465,1,0,0,0.9334452509785024,10,0,0,0,0,,-0.018837399964445098,-0.0
2019-10-02,0.0128469799016617,9.948585304901162,31.0,0.3343378561383968,1,0,0,1.6422684940309424,10,0,0,0,0,,0.0081985273691547,0.0
2019-10-03,0.0049122627402073,9.899744332864804,31.0,0.3428394322331524,1,0,0,0.8704130988462833,10,0,0,0,0,,-0.0079347171614544,-0.0
2019-10-04,0.0038552972297232,9.81025800341662,31.0,0.147135964540428,1,0,0,0.7433150138921021,10,0,0,0,0,,-0.0010569655104840999,-0.0
2019-10-07,0.004668201629574,9.80420544364485,31.0,0.1610622628781191,1,0,0,0.7948238032161449,10,0,0,0,0,,0.0008129043998508002,0.0
2019-10-08,0.0047269498909461,9.957449950877,31.0,0.3516390129519744,1,0,0,0.7735286484710546,10,0,0,0,0,,5.874826137210014e-05,0.0
2019-10-09,0.0061142857632292,9.99872972478584,31.0,0.3454236071291015,1,0,0,0.8760778720847672,10,0,0,0,0,,0.0013873358722830999,0.0
2019-10-10,0.0118401592521015,10.060548027472812,31.0,0.3584912312186531,1,0,0,1.3767371253422378,11,0,0,0,0,,0.0057258734888723005,0.0
2019-10-11,0.0038453966381259,9.955491800889224,30.0,0.3453625109260831,1,0,0,0.5867399747997658,10,0,0,0,0,,-0.0079947626139756,-0.0
2019-10-14,0.0033710510360034,10.008149841573536,29.0,0.3326792025707827,1,0,0,0.515778302609955,11,0,0,0,0,,-0.0004743456021225,-0.0
2019-10-15,0.001427084236786,10.092204977683178,29.0,0.3465825207340973,1,0,0,0.30103546787240093,11,0,0,0,0,,-0.0019439667992173998,-0.0
2019-10-16,0.0065010235796538,10.094609394482363,27.0,0.3383042107811046,1,0,0,0.7822793846022112,11,0,0,0,0,,0.0050739393428678,0.0
2019-10-17,-0.0003348333982531,9.928336196343084,27.0,0.3317131621562297,1,0,0,0.04852566720749443,10,0,0,0,0,,-0.0068358569779069,-0.0
2019-10-18,-0.0059625104255118,10.168217598027583,26.0,0.3416109052716851,1,0,0,-0.5898563956982569,11,0,0,0,0,,-0.0056276770272587,-0.0
2019-10-21,0.002357129448411,10.0286854502927,27.0,0.3603047169138895,1,0,0,0.2948197313910001,11,0,0,0,0,,0.0083196398739228,0.0
2019-10-22,-0.0060843171628111,10.01364936817256,28.0,0.3320250915227754,1,0,0,-0.7342647488605599,11,0,0,0,0,,-0.0084414466112221,-0.0
2019-10-23,-0.0109574228291036,10.123365902096868,28.0,0.3128036980132093,1,0,0,-1.3817145250196048,11,0,0,0,0,,-0.0048731056662924994,-0.0
2019-10-24,-0.0159020397196387,10.384684469736497,27.0,0.3152454987718041,1,0,0,-1.9959378038060724,11,0,0,0,0,,-0.004944616890535099,-0.0
2019-10-25,-0.0223435997434835,10.68896595388916,28.0,0.1788417973860291,1,0,0,-2.7115310882852914,11,0,0,0,0,,-0.0064415600238448,-0.0
2019-10-28,-0.0151008635477118,10.313289965983582,28.0,0.1598098618851859,1,0,0,-1.9054355334801603,11,0,0,0,0,,0.007242736195771699,0.0
2019-10-29,-0.005520870889125,10.069712785835534,26.0,0.2092500475010819,1,0,0,-0.71753976898064,11,0,0,0,0,,0.0095799926585868,0.0
2019-10-30,-0.0063946712851867,9.975981669850263,26.0,0.1332123300335852,1,0,0,-0.8183440157807023,10,0,0,0,0,,-0.0008738003960617,-0.0
2019-10-31,-0.0047941980964747,9.998040218367295,26.0,0.0864441645302919,1,0,0,-0.6253765967206627,10,0,0,0,0,,0.0016004731887119998,0.0
2019-11-01,-0.0109534583487143,9.50621987550396,26.0,0.0775746008970702,1,0,0,-1.3745600556177224,10,0,0,0,0,,-0.0061592602522396,-0.0
2019-11-04,-0.0069337095716823,9.325888959784155,26.0,0.0767734006415948,1,0,0,-0.8997573606120716,10,0,0,0,0,,0.004019748777032,0.0
2019-11-05,-0.0155881963840283,9.344073691887624,26.0,0.0721951798203129,1,0,0,-1.9452600145248908,10,0,0,0,0,,-0.008654486812346,-0.0
2019-11-06,-0.0150700712585045,9.09132313861736,26.0,0.0967276298167738,1,0,0,-1.8430972283051403,10,0,0,0,0,,0.0005181251255238009,0.0
2019-11-07,-0.0157102375815787,9.446007101686137,26.0,0.0995812966696468,1,0,0,-1.8371524799539003,10,0,0,0,0,,-0.0006401663230742004,-0.0
2019-11-08,-0.0116864287915969,9.26599476177865,26.0,0.0806422316577668,1,0,0,-1.3324632852457354,10,0,0,0,0,,0.004023808789981801,0.0
2019-11-11,-0.0079097361456286,8.976115223000118,26.0,0.0885890555814087,1,0,0,-0.8986716090091761,9,0,0,0,0,,0.0037766926459682996,0.0
2019-11-12,-0.0086946642208847,9.164063580777109,28.0,0.0765737792740588,1,0,0,-0.9835476664312718,10,0,0,0,0,,-0.0007849280752561007,-0.0
2019-11-13,-0.0030109311352379,8.848699186220571,28.0,0.0665201014616719,1,0,0,-0.32901623851709205,9,0,0,0,0,,0.0056837330856468,0.0
2019-11-14,-0.0017544245898557,8.70890472521236,28.0,0.0449459829003604,1,1,1,-0.17992860007906727,9,0,0,0,0,,0.0012565065453822,0.0
2019-11-15,0.0022463532125058,8.278848022629372,29.0,0.0529449191417276,1,0,0,0.28551719723842234,9,0,0,0,0,,0.0040007778023615,0.0
2019-11-18,0.0032923639435233,8.45259071901869,29.0,0.0529233941348164,1,0,0,0.4064824737293996,9,0,0,0,0,,0.0010460107310175,0.0
2019-11-19,-0.0020062622444507,8.312658880181454,30.0,0.0529816972524871,1,0,0,-0.2050621888368252,9,0,0,0,0,,-0.005298626187974,-0.0
2019-11-20,0.0057965051753914,8.224395845111092,31.0,0.0376095109672688,1,1,1,0.6903263846701613,9,0,0,0,0,,0.0078027674198421,0.0
2019-11-21,0.0145397182634585,7.903256110663332,31.0,0.0159332993556153,1,1,1,1.6462214281964047,8,0,0,0,0,,0.0087432130880671,0.0
2019-11-22,0.0108093768458656,7.187497876754967,31.0,0.0423092161249464,1,1,1,1.1804057688606866,8,0,0,0,0,,-0.0037303414175928994,-0.0
2019-11-25,0.0183733734698714,8.200703485132417,31.0,0.0746988893167866,1,0,0,1.9329226499038352,9,0,0,0,0,,0.0075639966240058,0.0
2019-11-26,0.0139005486013541,8.275799524480702,31.0,0.0663468347618974,1,0,0,1.404403975822272,9,0,0,0,0,,-0.0044728248685173,-0.0
2019-11-27,0.0098241522403066,8.068840397256201,31.0,0.0427009825509104,1,1,1,0.9586001861899489,9,0,0,0,0,,-0.0040763963610475,-0.0
2019-11-29,0.0106803461107478,7.732030446521145,31.0,0.0355636851879721,1,1,1,1.041524609549419,8,0,0,0,0,,0.0008561938704411999,0.0
2019-12-02,0.0088487518036535,7.548620902679163,29.0,0.0633288317408679,1,0,0,0.8236184957079122,8,0,0,0,0,,-0.0018315943070943003,-0.0
2019-12-03,0.0102519077733429,8.06726982625263,29.0,0.0982166737983973,1,0,0,0.9466462707854739,9,0,0,0,0,,0.0014031559696893996,0.0
2019-12-04,0.0179417146960902,8.418663452792373,27.0,0.0908279187150787,1,0,0,1.6821873044458617,9,0,0,0,0,,0.007689806922747301,0.0
2019-12-05,0.0196239580934189,8.299970723896728,29.0,0.0959086519724517,1,0,0,1.7714014657902508,9,0,0,0,0,,0.0016822433973287011,0.0
2019-12-06,0.019533013586523,8.353001980360172,29.0,0.099318229247836,1,0,0,1.6873012018945144,9,0,0,0,0,,-9.094450689590278e-05,-0.0
2019-12-09,0.0099232194167235,8.147364918659653,29.0,0.0984356759473258,1,0,0,0.7305748134352061,9,0,0,0,0,,-0.009609794169799499,-0.0
2019-12-10,0.0126999125981992,8.339393164543761,29.0,0.1080747793684207,1,0,0,0.9802430518671973,9,0,0,0,0,,0.0027766931814756993,0.0
2019-12-11,0.0192246966203963,8.482365811158301,27.0,0.1129742860663053,1,0,0,1.5697367060249758,9,0,0,0,0,,0.0065247840221971005,0.0
2019-12-12,0.0223074953443083,8.537240205232994,27.0,0.1243411155075315,1,0,0,1.813028418506635,9,0,0,0,0,,0.003082798723912001,0.0
2019-12-13,0.0189342724656462,8.52227626326197,27.0,0.1277872653803432,1,0,0,1.4667027206803724,9,0,0,0,0,,-0.0033732228786621,-0.0
2019-12-16,0.0146246276182084,8.530665162805073,26.0,0.1153194007204506,1,0,0,1.0500329252146705,9,0,0,0,0,,-0.0043096448474378,-0.0
2019-12-17,0.0159477101488372,8.575076072732356,23.0,0.1097559477650471,1,0,0,1.1495657873971799,9,0,0,0,0,,0.0013230825306287993,0.0
2019-12-18,0.0156458662606109,8.510519875150182,23.0,0.1049731447090923,1,0,0,1.0938386249087093,9,0,0,0,0,,-0.0003018438882263011,-0.0
2019-12-19,0.0143974084526989,8.457552901351843,23.0,0.1030835373751966,1,0,0,0.9594911908847901,9,0,0,0,0,,-0.0012484578079119991,-0.0
2019-12-20,0.0085804155510063,8.364126449024036,25.0,0.1281103339169752,1,0,0,0.43698365289202207,9,0,0,0,0,,-0.005816992901692599,-0.0
2019-12-23,0.0102674334010659,8.843875795353261,24.0,0.1167974085259294,1,0,0,0.5711022246700888,9,0,0,0,0,,0.0016870178500595998,0.0
2019-12-24,0.0077614128335712,8.952832036778936,23.0,0.1106466983351115,1,0,0,0.3813829167718142,9,0,0,0,0,,-0.0025060205674947,-0.0
2019-12-26,0.0034916980898795,8.842178155912407,24.0,0.0983955219894067,1,0,0,-0.005644001438515589,9,0,0,0,0,,-0.004269714743691701,-0.0
2019-12-27,0.0072852812914607,8.717828516525794,25.0,0.1044039023409534,1,0,0,0.35002164886334425,9,0,0,0,0,,0.0037935832015812006,0.0
2019-12-30,0.0072896934733188,8.795019887197366,25.0,0.0985498341218639,1,0,0,0.34649765519254927,9,0,0,0,0,,4.412181858099405e-06,0.0
2019-12-31,0.0098574040788355,8.708095627572257,25.0,0.0893215160754777,1,0,0,0.5705815187482984,9,0,0,0,0,,0.002567710605516701,0.0
2020-01-02,0.0056664208412922,8.536190282421348,27.0,0.0776500706415431,1,0,0,0.18682999134414274,9,0,0,0,0,,-0.004190983237543301,-0.0
2020-01-03,0.0056874892514491,8.385354600217427,27.0,0.0445959456834046,1,1,1,0.18725186567076052,9,0,0,0,0,,2.1068410156899718e-05,0.0
2020-01-06,0.0111187607093237,7.88147993519247,27.0,0.0385420679510722,1,1,1,0.6724401006606163,8,0,0,0,0,,0.005431271457874601,0.0
2020-01-07,0.0111416333920439,7.774105343165583,31.0,0.0772831982317318,1,0,0,0.6760811555494812,8,0,0,0,0,,2.2872682720199988e-05,0.0
2020-01-08,0.0088737159182743,7.8288798497024255,31.0,0.0590045760515668,1,0,0,0.4614448968716717,8,0,0,0,0,,-0.002267917473769601,-0.0
2020-01-09,0.0139825783042706,7.90743886076204,31.0,0.058651268264036,1,0,0,0.9027298480764864,8,0,0,0,0,,0.005108862385996301,0.0
2020-01-10,0.017654866510723,7.850963380962534,31.0,0.0620736748697564,1,0,0,1.1951088259931404,8,0,0,0,0,,0.0036722882064523996,0.0
2020-01-13,0.0212830758928719,8.048560914856184,31.0,0.0756469438722814,1,0,0,1.4691864569193451,9,0,0,0,0,,0.0036282093821488996,0.0
2020-01-14,0.0027819164728422,7.715757447811197,32.0,0.0729029911481319,1,0,0,-0.15346118170656503,8,0,0,0,0,,-0.0185011594200297,-0.0
2020-01-15,-0.0071643526140112,7.880529519349008,32.0,0.0927948177306149,1,0,0,-1.0208970175958716,8,0,0,0,0,,-0.0099462690868534,-0.0
2020-01-16,0.0055648529213163,7.806951873962117,32.0,0.0911138061425481,1,0,0,0.0871665729633993,8,0,0,0,0,,0.0127292055353275,0.0
2020-01-17,-0.0049648631740746,7.830667278784303,34.0,0.0929233961047774,1,0,0,-0.8363380934909167,8,0,0,0,0,,-0.0105297160953909,-0.0
2020-01-21,-0.0239302879473335,8.104517267361128,34.0,0.1874272292693418,1,0,0,-2.392620273934669,9,0,0,0,0,,-0.018965424773258903,-0.0
2020-01-22,-0.018935936129627,8.019450094124391,34.0,0.1236622853974803,1,0,0,-1.9508232929177716,9,0,0,0,0,,0.004994351817706501,0.0
2020-01-23,-0.0085127762035188,7.7457446684883,34.0,0.1760181380539462,1,0,0,-1.132916438160372,8,0,0,0,0,,0.0104231599261082,0.0
2020-01-24,-0.0035546997796087,7.740398789479188,33.0,0.1450314112173235,1,0,0,-0.7346212963566471,8,0,0,0,0,,0.0049580764239101,0.0
2020-01-27,-0.0092125367973334,7.804467870588968,33.0,0.148994477667307,1,0,0,-1.2229909835433972,8,0,0,0,0,,-0.005657837017724699,-0.0
2020-01-28,-0.0013272172562857,7.632797842596572,33.0,0.0147536751129187,1,1,1,-0.5393627757769184,8,0,0,0,0,,0.0078853195410477,0.0
2020-01-29,-0.0119141281314805,7.666808624709225,33.0,0.0443905822062963,1,1,1,-1.4485577662770504,8,0,0,0,0,,-0.0105869108751948,-0.0
2020-01-30,-0.0168712695940538,6.841849796285973,33.0,0.0701911913356718,1,0,0,-1.8478863775448227,7,0,0,0,0,,-0.004957141462573301,-0.0
2020-01-31,0.0070599927318886,8.118862600760965,34.0,0.0737780379821063,1,0,0,0.19814614010486253,9,0,0,0,0,,0.0239312623259424,0.0
2020-02-03,0.0227693664363384,8.30054100567721,30.0,0.0482892627614415,1,1,1,1.5199053203797075,9,0,0,0,0,,0.0157093737044498,0.0
2020-02-04,0.0207540052524857,8.32382223793274,30.0,0.0339089555941491,1,1,1,1.3083985333613137,9,0,0,0,0,,-0.002015361183852697,-0.0
2020-02-05,0.0220177352129127,7.982320439793995,30.0,0.0121534180908024,1,1,1,1.3868000230968196,8,0,0,0,0,,0.001263729960427,0.0
2020-02-06,0.0230586563402095,7.656838083222299,30.0,0.0091587189069483,1,1,1,1.4369612160797072,8,0,0,0,0,,0.0010409211272967983,0.0
2020-02-07,0.0171403981528781,6.772645033893938,30.0,0.0033088895832243,1,1,1,0.8704174265972794,7,0,0,0,0,,-0.0059182581873313996,-0.0
2020-02-10,0.0080779354869164,6.401340021231712,28.0,0.0020089681066936,1,1,1,0.014486618283962296,7,0,0,0,0,,-0.009062462665961701,-0.0
2020-02-11,0.0207320162297053,6.211068393166299,28.0,0.0120617122235241,1,1,1,1.1570051745544236,7,0,0,0,0,,0.0126540807427889,0.0
2020-02-12,0.0099387926965812,5.975116315752773,26.0,0.0088369383278295,1,1,1,0.1338286202501902,6,0,0,0,0,,-0.010793223533124098,-0.0
2020-02-13,0.012783682768382,5.895345401781953,26.0,0.0122465924724066,1,1,1,0.3851107547965866,6,0,0,0,0,,0.002844890071800799,0.0
2020-02-14,0.0109510578322264,5.799939786280011,26.0,0.010857678251975,1,1,1,0.20110947496548223,6,0,0,0,0,,-0.001832624936155599,-0.0
2020-02-18,0.0062006577099085,5.726298359161632,24.0,0.0116891846620928,1,1,1,-0.2615659397470937,6,0,0,0,0,,-0.004750400122317901,-0.0
2020-02-19,0.0037049158017632,5.55433561553901,26.0,0.006866946037928,1,1,1,-0.49473467387593684,6,0,0,0,0,,-0.0024957419081453,-0.0
