,spread,half_life_roll,mean_crossings_roll,adf_p_roll,mr_regime_v2,mr_regime_adf,mr_regime_final,z,max_hold_days,pos,entry,exit,hold_days,cooldown,spread_chg,pnl_spread_units
2018-09-27,-0.1188621274112835,10.776422865108913,27.0,0.0896129627529096,1,0,0,-0.5454219844145732,11,0,0,0,0,,0.002973619950515899,0.0
2018-09-28,-0.0923301435806518,10.705835926617183,28.0,0.0915815519209253,1,0,0,0.13828986085103737,11,0,0,0,0,,0.02653198383063171,0.0
2018-10-01,-0.0935154500123833,10.7318015114239,28.0,0.087247627530785,1,0,0,0.14733670979230257,11,0,0,0,0,,-0.0011853064317315087,-0.0
2018-10-02,-0.0903564224164239,10.767833874564584,28.0,0.087449753253756,1,0,0,0.28579782084632,11,0,0,0,0,,0.0031590275959594016,0.0
2018-10-03,-0.0917558950511236,10.69694134055664,28.0,0.0816279358749921,1,0,0,0.30015162433614184,11,0,0,0,0,,-0.0013994726346996944,-0.0
2018-10-04,-0.0881359876716936,10.713194123438493,28.0,0.0881510595778645,1,0,0,0.4484314692312144,11,0,0,0,0,,0.003619907379429993,0.0
2018-10-05,-0.0727044685391096,10.61985637097818,28.0,0.0860694867971337,1,0,0,0.9585382386282962,11,0,0,0,0,,0.015431519132584004,0.0
2018-10-08,-0.0787699350514474,10.762362096385756,30.0,0.0764015217009377,1,0,0,0.777491638772721,11,0,0,0,0,,-0.006065466512337803,-0.0
2018-10-09,-0.0904651173029988,10.633424555049084,30.0,0.0754261642144915,1,0,0,0.4241150673497212,11,0,0,0,0,,-0.011695182251551403,-0.0
2018-10-10,-0.0950061384683453,10.48469708854916,30.0,0.0827169268031653,1,0,0,0.2933907474728091,11,0,0,0,0,,-0.004541021165346493,-0.0
2018-10-11,-0.0735406739248565,10.507832856981487,30.0,0.0967120228904195,1,0,0,0.9738501462059741,11,0,0,0,0,,0.0214654645434888,0.0
2018-10-12,-0.0824320928575437,10.624353797775909,30.0,0.0910555795646717,1,0,0,0.6652445758902199,11,0,0,0,0,,-0.008891418932687203,-0.0
2018-10-15,-0.0815623139171561,10.773955976640073,30.0,0.0894541847676136,1,0,0,0.6675033777749269,11,0,0,0,0,,0.0008697789403876027,0.0
2018-10-16,-0.0764286287689519,10.744618020138988,30.0,0.0934558382614936,1,0,0,0.8050047550896581,11,0,0,0,0,,0.005133685148204198,0.0
2018-10-17,-0.0237298746161926,10.937699256404564,30.0,0.1104901604845534,1,0,0,2.370301845416672,11,0,0,0,0,,0.052698754152759306,0.0
2018-10-18,-0.0522439213177916,10.739849465057194,30.0,0.1017045664007158,1,0,0,1.4238129864898177,11,0,0,0,0,,-0.028514046701599,-0.0
2018-10-19,-0.0301801760021829,10.92394367315924,30.0,0.1100597316233824,1,0,0,2.0030344625861574,11,0,0,0,0,,0.022063745315608698,0.0
2018-10-22,-0.0530821980331268,10.72315163798132,30.0,0.1015359578472921,1,0,0,1.2755151942365999,11,0,0,0,0,,-0.022902022030943898,-0.0
2018-10-23,-0.0352047728307207,10.93260232756874,30.0,0.1089315150108101,1,0,0,1.7557399472010622,11,0,0,0,0,,0.017877425202406094,0.0
2018-10-24,-0.100894936819786,10.399914294921938,30.0,0.0853982347023912,1,0,0,-0.1367062875670461,11,0,0,0,0,,-0.0656901639890653,-0.0
2018-10-25,-0.0895517095874625,10.426206780609382,29.0,0.0857813153478474,1,0,0,0.20392496475842556,11,0,0,0,0,,0.011343227232323491,0.0
2018-10-26,-0.0884755844688196,10.435252780380695,28.0,0.0884302859614973,1,0,0,0.24553885326282693,11,0,0,0,0,,0.0010761251186428983,0.0
2018-10-29,-0.1045275256736408,10.435212402838808,28.0,0.0863893618506482,1,0,0,-0.21779082160867094,11,0,0,0,0,,-0.016051941204821202,-0.0
2018-10-30,-0.0944621898715751,10.4490199405422,28.0,0.0897199059276731,1,0,0,0.10019152351909176,11,0,0,0,0,,0.0100653358020657,0.0
2018-10-31,-0.0799887626003785,10.47770507839576,25.0,0.0917999976254568,1,0,0,0.541980763217314,11,0,0,0,0,,0.014473427271196604,0.0
2018-11-01,-0.0514457931151575,10.922308785104931,24.0,0.0887699684674264,1,0,0,1.4124689555699268,11,0,0,0,0,,0.028542969485221004,0.0
2018-11-02,-0.0462587140065209,11.08456368003301,24.0,0.0899973347322813,1,0,0,1.529136141176877,12,0,0,0,0,,0.005187079108636597,0.0
2018-11-05,-0.0631108448070212,10.982802835219076,23.0,0.085743736695188,1,0,0,1.0077160505943776,11,0,0,0,0,,-0.016852130800500298,-0.0
2018-11-06,-0.07496428064787,11.014525497047282,23.0,0.0827445122985724,1,0,0,0.6414159795021812,12,0,0,0,0,,-0.011853435840848803,-0.0
2018-11-07,-0.0865920635622892,10.978497636459648,23.0,0.0793853817616666,1,0,0,0.2814757654710158,11,0,0,0,0,,-0.011627782914419196,-0.0
2018-11-08,-0.0934464630604681,10.978375121588002,22.0,0.0770916709597512,1,0,0,0.04211411203288625,11,0,0,0,0,,-0.006854399498178898,-0.0
2018-11-09,-0.0318166460889144,11.058740874083057,21.0,0.0909054607246472,1,0,0,1.9442827101831794,12,0,0,0,0,,0.061629816971553696,0.0
2018-11-12,-0.0673997959753429,10.74758144699091,21.0,0.0856377749339797,1,0,0,0.7792795834447828,11,0,0,0,0,,-0.0355831498864285,-0.0
2018-11-13,-0.0749874662119738,10.75978432293198,21.0,0.0817866637210129,1,0,0,0.5002542798136193,11,0,0,0,0,,-0.0075876702366309,-0.0
2018-11-14,-0.0769328911071924,10.75269661463892,21.0,0.0839336989124874,1,0,0,0.40673058841386855,11,0,0,0,0,,-0.0019454248952185949,-0.0
2018-11-15,-0.0706600573755973,10.764661606965744,21.0,0.0833794191694591,1,0,0,0.6083756443170735,11,0,0,0,0,,0.0062728337315950955,0.0
2018-11-16,-0.0532604605317403,10.927816421131713,22.0,0.0849470400834231,1,0,0,1.1914878854219495,11,0,0,0,0,,0.017399596843857,0.0
2018-11-19,-0.0306828769692,11.15808799470942,21.0,0.0923480368222038,1,0,0,1.9026678003269428,12,0,0,0,0,,0.0225775835625403,0.0
2018-11-20,-0.056960879631166,10.91865812577682,21.0,0.1518486649270826,1,0,0,0.958413006785776,11,0,0,0,0,,-0.026278002661966,-0.0
2018-11-21,-0.051760573240978,10.972704002610218,19.0,0.0720950292875809,1,0,0,1.1098668328113777,11,0,0,0,0,,0.005200306390188002,0.0
2018-11-23,-0.0527776767830414,10.912534694714244,19.0,0.0822344672233011,1,0,0,1.0412797098535023,11,0,0,0,0,,-0.0010171035420633995,-0.0
2018-11-26,-0.1114157382955407,10.394662733756917,20.0,0.1300546624168114,1,0,0,-0.9685703403436741,11,0,0,0,0,,-0.058638061512499305,-0.0
2018-11-27,-0.0984086074649803,10.696994745728457,21.0,0.1101555042736895,1,0,0,-0.535656860222307,11,0,0,0,0,,0.013007130830560404,0.0
2018-11-28,-0.0668867248764166,10.492905303743273,21.0,0.1271350137888526,1,0,0,0.5283097230684382,11,0,0,0,0,,0.0315218825885637,0.0
2018-11-29,-0.0922974651017567,10.81932980083794,19.0,0.1037647517847381,1,0,0,-0.38971289137549253,11,0,0,0,0,,-0.025410740225340095,-0.0
2018-11-30,-0.0786880195566217,10.633973296790408,19.0,0.0967286349214331,1,0,0,0.082145652757571,11,0,0,0,0,,0.01360944554513499,0.0
2018-12-03,-0.0659183374349736,10.511159265255085,21.0,0.0917622213225197,1,0,0,0.5183554658365758,11,0,0,0,0,,0.012769682121648099,0.0
2018-12-04,-0.0605410840572164,10.40174497261546,21.0,0.061814590989129,1,0,0,0.6911071834236091,11,0,0,0,0,,0.005377253377757206,0.0
2018-12-06,-0.0624806425981006,9.831443633780202,21.0,0.0343417556193397,1,1,1,0.6010471079873326,10,0,0,0,0,,-0.0019395585408841995,-0.0
2018-12-07,-0.0619733995364204,9.138990209748858,21.0,0.0135411346183121,1,1,1,0.5985019669690665,10,0,0,0,0,,0.0005072430616802001,0.0
2018-12-10,-0.0332855694350764,8.378576262532224,21.0,0.0313250719234133,1,1,1,1.6890484841287912,9,0,0,0,0,,0.028687830101344,0.0
2018-12-11,-0.0261994286565936,9.083322039197064,23.0,0.0927782117507549,1,0,0,1.8738591208327111,10,0,0,0,0,,0.0070861407784828,0.0
2018-12-12,-0.0317841131347731,10.038219443270192,27.0,0.1233554409861364,1,0,0,1.605789935001582,11,0,0,0,0,,-0.005584684478179499,-0.0
2018-12-13,-0.0316785565869901,10.260674723287837,27.0,0.1546234632048531,1,0,0,1.5702506443611937,11,0,0,0,0,,0.00010555654778299922,0.0
2018-12-14,-0.0340650183375328,10.5768529739826,29.0,0.1402974856692095,1,0,0,1.4264041162938839,11,0,0,0,0,,-0.002386461750542704,-0.0
2018-12-17,-0.0329082740541162,10.429312367477367,31.0,0.1399303293713998,1,0,0,1.4171911802925887,11,0,0,0,0,,0.001156744283416604,0.0
2018-12-18,-0.0598732832824142,10.236406447011095,31.0,0.0984400607399888,1,0,0,0.4266462545275915,11,0,0,0,0,,-0.026965009228298004,-0.0
2018-12-19,-0.0919115270148656,9.75161059724276,32.0,0.084095542193769,1,0,0,-0.8558940205540165,10,0,0,0,0,,-0.0320382437324514,-0.0
2018-12-20,-0.0856217430271906,9.700295502848142,33.0,0.068036073759247,1,0,0,-0.6237838661757988,10,0,0,0,0,,0.0062897839876750045,0.0
2018-12-21,-0.1561644976296956,9.34813041246613,34.0,0.0810981728992188,1,0,0,-3.2442636829752813,10,0,0,0,0,,-0.07054275460250499,-0.0
2018-12-24,-0.1378354174523863,9.34189106835463,34.0,0.1030616476928441,1,0,0,-2.4723430495457213,10,0,0,0,0,,0.018329080177309276,0.0
2018-12-26,-0.1307452851843908,9.57176215114758,34.0,0.1093261883444901,1,0,0,-2.113018953615593,10,0,0,0,0,,0.007090132267995514,0.0
2018-12-27,-0.1468192057002699,9.71641164550208,34.0,0.1147610902189853,1,0,0,-2.522070410534739,10,0,0,0,0,,-0.01607392051587911,-0.0
2018-12-28,-0.0893849485211637,9.298032775422056,34.0,0.1061425863956645,1,0,0,-0.5719609498560407,10,0,0,0,0,,0.057434257179106205,0.0
2018-12-31,-0.0752179155563641,9.403240900857512,35.0,0.1030778320647349,1,0,0,-0.10031927110605866,10,0,0,0,0,,0.014167032964799597,0.0
2019-01-02,-0.0441257422262011,9.439772244367584,35.0,0.0995486470962118,1,0,0,0.9302751058166931,10,0,0,0,0,,0.031092173330163002,0.0
2019-01-03,-0.0305599161886431,9.412415091574928,33.0,0.1165474570486667,1,0,0,1.3456268240863791,10,0,0,0,0,,0.013565826037558001,0.0
2019-01-04,-0.0297181119479947,9.629955660212143,33.0,0.0731339591508166,1,0,0,1.3269824721834762,10,0,0,0,0,,0.0008418042406484021,0.0
2019-01-07,-0.0143752936955909,9.744149515823008,33.0,0.0770531258399054,1,0,0,1.750022689312627,10,0,0,0,0,,0.015342818252403799,0.0
2019-01-08,-0.0716463999804284,9.2349629850715,33.0,0.061251816300275,1,0,0,-0.10624020070093103,10,0,0,0,0,,-0.0572711062848375,-0.0
2019-01-09,-0.055092025986704,9.22624093265602,33.0,0.0579840781565463,1,0,0,0.41923290476236547,10,0,0,0,0,,0.016554373993724406,0.0
2019-01-10,-0.0587848266174808,9.230920651631653,33.0,0.0632836359659179,1,0,0,0.2874087953546674,10,0,0,0,0,,-0.003692800630776802,-0.0
2019-01-11,-0.0886571155137638,9.04469490411278,36.0,0.0378331982124213,1,1,1,-0.6743220052825895,10,0,0,0,0,,-0.029872288896283003,-0.0
2019-01-14,-0.0913392255918221,9.14679240040868,36.0,0.0951870002902702,1,0,0,-0.7498318006220439,10,0,0,0,0,,-0.0026821100780582974,-0.0
2019-01-15,-0.0813261943672096,9.132004625001434,37.0,0.0973328274175632,1,0,0,-0.4032974343363898,10,0,0,0,0,,0.0100130312246125,0.0
2019-01-16,-0.0610513434659942,9.16472903962964,35.0,0.0929860409949016,1,0,0,0.264846521788091,10,0,0,0,0,,0.020274850901215398,0.0
2019-01-17,0.0032667023396353,9.273472395194766,35.0,0.1126327666528878,1,0,0,2.2790809915714605,10,0,0,0,0,,0.0643180458056295,0.0
2019-01-18,0.0357326442895815,9.739538294745117,35.0,0.1281806955624971,1,0,0,3.0076933494442484,10,0,0,0,0,,0.032465941949946196,0.0
2019-01-22,0.0233709779373796,9.547482336339083,35.0,0.1296960834835114,1,0,0,2.494196217117836,10,0,0,0,0,,-0.0123616663522019,-0.0
2019-01-23,0.0480017370807379,10.086792089004843,37.0,0.1619094000771402,1,0,0,2.903789983596797,11,0,0,0,0,,0.0246307591433583,0.0
2019-01-24,0.0475698762848553,10.201073243319431,39.0,0.1799180605503715,1,0,0,2.667124897296579,11,0,0,0,0,,-0.00043186079588259513,-0.0
2019-01-25,0.0385593525633296,10.296810760840554,39.0,0.1713150516197569,1,0,0,2.293957879409169,11,0,0,0,0,,-0.0090105237215257,-0.0
2019-01-28,0.0312355197559681,10.29170690505421,39.0,0.0524125012278587,1,0,0,2.0159349486337614,11,0,0,0,0,,-0.007323832807361503,-0.0
2019-01-29,0.014548330394891,10.087597344103964,37.0,0.0446093430432533,1,1,1,1.5692450619161893,11,0,0,0,0,,-0.0166871893610771,-0.0
2019-01-30,0.0262151274835862,10.371677423371947,37.0,0.0458499815292893,1,1,1,1.7495720909679149,11,0,0,0,0,,0.0116667970886952,0.0
2019-01-31,0.0162774362440627,10.318011635663623,37.0,0.0393403954221161,1,1,1,1.4782150209242202,11,0,0,0,0,,-0.0099376912395235,-0.0
2019-02-01,0.0142804766704296,10.340750010701312,37.0,0.0272473599465664,1,1,1,1.3902374239802031,11,0,0,0,0,,-0.0019969595736331006,-0.0
2019-02-04,0.0357058171216264,10.54512802782229,37.0,0.0351906133417042,1,1,1,1.762488079880518,11,0,0,0,0,,0.021425340451196796,0.0
2019-02-05,0.018781750384341,10.202179688533349,37.0,0.0265727596962836,1,1,1,1.361860733769518,11,0,0,0,0,,-0.016924066737285397,-0.0
2019-02-06,0.0186917314323842,9.712336081788314,35.0,0.0075940346833602,1,1,1,1.3116925199960403,10,0,0,0,0,,-9.001895195679885e-05,-0.0
2019-02-07,0.0276472907692466,9.89289070714627,37.0,0.0058748486454358,1,1,1,1.4371755153591952,10,0,0,0,0,,0.008955559336862397,0.0
2019-02-08,0.0285665827241379,9.558360742068938,35.0,0.0075372368986845,1,1,1,1.4117239607655727,10,0,0,0,0,,0.0009192919548913006,0.0
2019-02-11,0.0106999622136696,8.273802838752239,35.0,0.0114951763937107,1,1,1,1.0276491265955976,9,0,0,0,0,,-0.0178666205104683,-0.0
2019-02-12,0.0144529615113673,8.056611455345875,35.0,0.0174479388225019,1,1,1,1.0651974586409378,9,0,0,0,0,,0.0037529992976976997,0.0
2019-02-13,0.0113599013468406,7.913175508381003,33.0,0.014833324065183,1,1,1,0.9729355311188095,8,0,0,0,0,,-0.0030930601645266995,-0.0
2019-02-14,0.0010698784025686,8.105182217556498,35.0,0.0040451654687052,1,1,1,0.7498278215233327,9,0,0,0,0,,-0.010290022944272,-0.0
2019-02-15,-0.0065617973282183,8.183334289858061,37.0,0.0050323575150504,1,1,1,0.586333754360471,9,0,0,0,0,,-0.0076316757307869,-0.0
2019-02-19,-0.0072608691634199,7.989821938674929,37.0,0.0048749481057502,1,1,1,0.5639104848416521,8,0,0,0,0,,-0.0006990718352015996,-0.0
2019-02-20,-0.0090939414689523,7.326109675995613,37.0,0.009480419251826,1,1,1,0.5129200951365799,8,0,0,0,0,,-0.0018330723055324004,-0.0
2019-02-21,-0.010774516273279,7.502866144876803,37.0,0.0099627356895444,1,1,1,0.4670893726985949,8,0,0,0,0,,-0.0016805748043266996,-0.0
2019-02-22,-0.012732134527416,7.272643470662276,35.0,0.0082004894243546,1,1,1,0.41658430934321766,8,0,0,0,0,,-0.001957618254137001,-0.0
2019-02-25,-0.0153953742386838,7.592635218686325,35.0,0.0050905798858489,1,1,1,0.3409370313238477,8,0,0,0,0,,-0.0026632397112677994,-0.0
2019-02-26,-0.0265522874490524,7.472010812808582,35.0,0.0027082238417703,1,1,1,0.10151806078788199,8,0,0,0,0,,-0.0111569132103686,-0.0
2019-02-27,-0.0202286930364805,7.357727784952751,35.0,0.0041119555206248,1,1,1,0.211931506054304,8,0,0,0,0,,0.006323594412571899,0.0
2019-02-28,-0.0023258333808633,7.178221643440275,35.0,0.0032852736312741,1,1,1,0.5429018873790961,8,0,0,0,0,,0.017902859655617203,0.0
2019-03-01,-0.0151251447604994,6.801903980011544,33.0,0.005384917591395,1,1,1,0.26717311108104846,7,0,0,0,0,,-0.0127993113796361,-0.0
2019-03-04,-0.0104287834615675,6.973405803566585,35.0,0.003066312879159,1,1,1,0.34469760932372195,7,0,0,0,0,,0.0046963612989319,0.0
2019-03-05,-0.0033213573349355,6.688400251027128,37.0,0.0031760952196098,1,1,1,0.4704073224763431,7,0,0,0,0,,0.007107426126632,0.0
2019-03-06,-0.0131995442536536,6.933294305748403,35.0,0.0044995086247508,1,1,1,0.2540267783910874,7,0,0,0,0,,-0.0098781869187181,-0.0
2019-03-07,-0.0120463417817402,6.620717077895581,35.0,0.0048370044411803,1,1,1,0.26164589658831433,7,0,0,0,0,,0.0011532024719133997,0.0
2019-03-08,-0.0108226450851154,6.603416063474147,35.0,0.0043393098961474,1,1,1,0.27893003297436925,7,0,0,0,0,,0.001223696696624801,0.0
2019-03-11,-0.0362159567534015,6.650888707303876,35.0,0.0038382084053098,1,1,1,-0.23747867899288,7,0,0,0,0,,-0.025393311668286102,-0.0
2019-03-12,-0.045860089326507,6.584239878932487,35.0,0.0024819307554721,1,1,1,-0.42945823177949627,7,0,0,0,0,,-0.0096441325731055,-0.0
2019-03-13,-0.0502763849255631,6.5089501120776205,33.0,0.0010390358287967,1,1,1,-0.5123229854953493,7,0,0,0,0,,-0.004416295599056097,-0.0
2019-03-14,-0.0556141954754227,6.511601578705744,35.0,0.0007215742519954,1,1,1,-0.6120838431647865,7,0,0,0,0,,-0.005337810549859601,-0.0
2019-03-15,-0.0182250302342799,6.3290860325574645,33.0,0.0025481721519832,1,1,1,0.1432967069641248,7,0,0,0,0,,0.0373891652411428,0.0
2019-03-18,-0.0484092290284092,5.917641022367364,33.0,0.0019173945790418,1,1,1,-0.47552223839576224,6,0,0,0,0,,-0.030184198794129296,-0.0
2019-03-19,-0.0502611378501414,5.746331148096954,35.0,0.0007487302896314,1,1,1,-0.5346154404711646,6,0,0,0,0,,-0.0018519088217322024,-0.0
2019-03-20,-0.0389417380033614,6.234530645062227,33.0,0.0010990511098148,1,1,1,-0.32092235944965924,7,0,0,0,0,,0.011319399846780001,0.0
2019-03-21,-0.0353639095394635,6.063050908032534,33.0,0.0009061526765442,1,1,1,-0.3087909501544885,7,0,0,0,0,,0.0035778284638978974,0.0
2019-03-22,-0.0282749371906694,5.829765863792308,31.0,0.0009468405741632,1,1,1,-0.20272841283673554,6,0,0,0,0,,0.0070889723487941,0.0
2019-03-25,-0.0506481678973278,5.94424085815005,29.0,0.0008282671937214,1,1,1,-0.8131767169737958,6,0,0,0,0,,-0.022373230706658403,-0.0
2019-03-26,-0.1103632296447068,5.749497217465898,30.0,0.0018596037211948,1,1,1,-2.4426765829393173,6,1,1,0,0,,-0.05971506174737899,-0.0
2019-03-27,-0.102345567907899,5.739748463903747,32.0,0.0011041824526596,1,1,1,-2.1996825989421676,6,1,0,0,1,,0.00801766173680779,0.00801766173680779
2019-03-28,-0.0725033810303656,5.589375988095304,32.0,0.0016445126813285,1,1,1,-1.4246598920830116,6,1,0,0,2,,0.0298421868775334,0.0298421868775334
2019-03-29,-0.0716810909048883,5.84503056346587,32.0,0.0010109467913979,1,1,1,-1.374162411981062,6,1,0,0,3,,0.0008222901254772985,0.0008222901254772985
2019-04-01,-0.1173012036209113,5.781665618268797,32.0,0.0028367970447252,1,1,1,-2.3916364459567694,6,1,0,0,4,,-0.045620112716022995,-0.045620112716022995
2019-04-02,-0.1149614942609211,6.01616244395773,32.0,0.0123792487087339,1,1,1,-2.2037230058788566,7,1,0,0,5,,0.0023397093599901997,0.0023397093599901997
2019-04-03,-0.1461467119657316,6.10710823388872,32.0,0.001963842756425,1,1,1,-2.702103688928336,7,1,0,0,6,,-0.03118521770481049,-0.03118521770481049
2019-04-04,-0.1542178173685213,6.615275465691253,32.0,0.0028778243272316,1,1,1,-2.694362087853232,7,0,0,1,0,,-0.008071105402789713,-0.008071105402789713
2019-04-05,-0.1296587598428775,6.450198099348779,30.0,0.0022730224550509,1,1,1,-2.0829771460148407,7,0,0,0,0,,0.0245590575256438,0.0
2019-04-08,-0.1478473401397204,6.61206754672693,30.0,0.0034319129461188,1,1,1,-2.3150780601995233,7,0,0,0,0,,-0.018188580296842893,-0.0
2019-04-09,-0.1468279245011543,6.829420629153481,30.0,0.0043515034500871,1,1,1,-2.206778662076991,7,0,0,0,0,,0.0010194156385660846,0.0
2019-04-10,-0.1462513234560087,6.943505437328456,30.0,0.0049287872563861,1,1,1,-2.119145927311561,7,0,0,0,0,,0.0005766010451456194,0.0
2019-04-11,-0.1475697701032483,7.093699892270967,34.0,0.0046168303062973,1,1,1,-2.0607173284102878,8,1,1,0,0,,-0.0013184466472395961,-0.0
2019-04-12,-0.1437959996148285,7.14320583101331,33.0,0.0021185446622569,1,1,1,-1.912554016473831,8,1,0,0,1,,0.0037737704884197865,0.0037737704884197865
2019-04-15,-0.1576944256837591,7.329677189886312,33.0,0.0021301808156901,1,1,1,-2.035461543894933,8,1,0,0,2,,-0.013898426068930603,-0.013898426068930603
2019-04-16,-0.1544579457431094,7.205937289607209,35.0,0.0025137483141701,1,1,1,-1.8919062207621342,8,1,0,0,3,,0.0032364799406497113,0.0032364799406497113
2019-04-17,-0.1724366616922819,6.845409584912286,33.0,0.0073117900802127,1,1,1,-2.069237715275419,7,1,0,0,4,,-0.017978715949172497,-0.017978715949172497
2019-04-18,-0.1432583427986571,6.372276064816006,33.0,0.0193715670150474,1,1,1,-1.5532354072833894,7,1,0,0,5,,0.029178318893624794,0.029178318893624794
2019-04-22,-0.1252075898022926,6.177889653900039,33.0,0.023175373980231,1,1,1,-1.230788066666253,7,1,0,0,6,,0.018050752996364494,0.018050752996364494
2019-04-23,-0.1322797827721729,6.43742018757658,33.0,0.0220497034420298,1,1,1,-1.29902337883786,7,0,0,1,0,,-0.007072192969880292,-0.007072192969880292
2019-04-24,-0.1480129643627048,7.291101979659589,33.0,0.0292555841208918,1,1,1,-1.492675966500655,8,0,0,0,0,,-0.015733181590531914,-0.0
2019-04-25,-0.1198837650360145,7.18484729329157,33.0,0.0276338586664432,1,1,1,-1.016341319339223,8,0,0,0,0,,0.028129199326690307,0.0
2019-04-26,-0.1229112135212084,7.211754019414114,33.0,0.027338827733593,1,1,1,-1.0300315535455769,8,0,0,0,0,,-0.003027448485193901,-0.0
2019-04-29,-0.122083628785981,7.246587375622979,35.0,0.027997465947298,1,1,1,-0.9839062323005583,8,0,0,0,0,,0.0008275847352273991,0.0
2019-04-30,-0.1089352760731536,7.337945201925465,34.0,0.0246785259694858,1,1,1,-0.7481568130447889,8,0,0,0,0,,0.013148352712827396,0.0
2019-05-01,-0.1162843494766061,7.417259773065237,34.0,0.0262000666322107,1,1,1,-0.8376598665754004,8,0,0,0,0,,-0.007349073403452491,-0.0
2019-05-02,-0.1122700334099693,7.420311244257752,34.0,0.0260055374938395,1,1,1,-0.7453140431147364,8,0,0,0,0,,0.004014316066636797,0.0
2019-05-03,-0.1170873808650372,7.494388076267557,31.0,0.0273224471468433,1,1,1,-0.7963259556491338,8,0,0,0,0,,-0.0048173474550679,-0.0
2019-05-06,-0.1247179323607798,7.5780304831590035,31.0,0.0294394651954869,1,1,1,-0.8944970564014949,8,0,0,0,0,,-0.007630551495742599,-0.0
2019-05-07,-0.1139091983581506,7.546304560554122,30.0,0.0277530465961186,1,1,1,-0.6865159649089018,8,0,0,0,0,,0.010808734002629203,0.0
2019-05-08,-0.1082525641605776,7.530454738240039,30.0,0.0262791470209551,1,1,1,-0.5638770206984134,8,0,0,0,0,,0.005656634197572993,0.0
2019-05-09,-0.0594042037887221,7.274296975395955,31.0,0.0189303129216844,1,1,1,0.3173857149743877,8,0,0,0,0,,0.048848360371855505,0.0
2019-05-10,-0.0086773661097576,7.406145011031006,30.0,0.0157512653078642,1,1,1,1.238368139674979,8,0,0,0,0,,0.0507268376789645,0.0
2019-05-13,0.014614409732353,7.578694662787118,30.0,0.0160159808427561,1,1,1,1.6429991154237076,8,0,0,0,0,,0.023291775842110597,0.0
2019-05-14,0.0237902688739497,7.768184656858799,31.0,0.0163165551456935,1,1,1,1.7735744827515987,8,0,0,0,0,,0.009175859141596701,0.0
2019-05-15,0.0394265236288804,8.01474426215939,30.0,0.0166183928314646,1,1,1,1.991469755703633,9,0,0,0,0,,0.015636254754930697,0.0
2019-05-16,0.0288351843697238,7.98554195473476,30.0,0.0157544008101587,1,1,1,1.7696130647594115,8,0,0,0,0,,-0.010591339259156597,-0.0
2019-05-17,0.0675430054470043,8.548438891425894,28.0,0.0267576669110604,1,1,1,2.3164364171774072,9,-1,1,0,0,,0.0387078210772805,0.0
2019-05-20,0.0496579439234885,8.365667852794825,28.0,0.0230406754022807,1,1,1,1.957429436990782,9,-1,0,0,1,,-0.0178850615235158,0.0178850615235158
2019-05-21,0.0933446361740413,9.322197878364738,28.0,0.0461715787547526,1,1,1,2.5004054535862905,10,-1,0,0,2,,0.04368669225055281,-0.04368669225055281
2019-05-22,0.1092773251651884,9.951477274701574,28.0,0.0699616061622992,1,0,0,2.562907692093918,10,0,0,1,0,,0.015932688991147095,-0.015932688991147095
2019-05-23,0.090231028785519,9.674944052219145,28.0,0.052496821602486,1,0,0,2.1787459912030007,10,0,0,0,0,,-0.019046296379669397,-0.0
2019-05-24,0.0687736422287446,9.37140902708206,28.0,0.0273444410540593,1,1,1,1.8243675470261196,10,0,0,0,0,,-0.0214573865567744,-0.0
2019-05-28,0.0228018361050323,8.738233994675838,28.0,0.0113866024113204,1,1,1,1.1837660250237287,9,0,0,0,0,,-0.0459718061237123,-0.0
2019-05-29,0.0379697780163128,8.885858988995983,28.0,0.0131748985179182,1,1,1,1.3611947920095095,9,0,0,0,0,,0.0151679419112805,0.0
2019-05-30,0.0511478251151185,8.94037063357033,28.0,0.0210714484975782,1,1,1,1.503147028279131,9,0,0,0,0,,0.013178047098805698,0.0
2019-05-31,0.0403763456667156,8.908376842511636,26.0,0.020163962737997,1,1,1,1.3347440105578532,9,0,0,0,0,,-0.010771479448402899,-0.0
2019-06-03,0.111423158556889,9.714215578913883,28.0,0.088651439520913,1,0,0,2.1470611162080364,10,0,0,0,0,,0.0710468128901734,0.0
2019-06-04,0.0782424239576851,9.142695879951647,28.0,0.0709325373447567,1,0,0,1.6785870411456463,10,0,0,0,0,,-0.0331807345992039,-0.0
2019-06-05,0.0989227101989476,9.6426645485904,28.0,0.0783794210292229,1,0,0,1.8489616999484546,10,0,0,0,0,,0.020680286241262502,0.0
2019-06-06,0.049009340756609,8.484568597214796,28.0,0.0173725205516286,1,1,1,1.2223867052072326,9,0,0,0,0,,-0.0499133694423386,-0.0
2019-06-07,0.0544863061517455,8.638816250126855,28.0,0.0220093621339315,1,1,1,1.249275125936175,9,0,0,0,0,,0.0054769653951365,0.0
2019-06-10,0.0513380385132691,8.626322903021196,28.0,0.0256236026515311,1,1,1,1.178173045774559,9,0,0,0,0,,-0.0031482676384764,-0.0
2019-06-11,0.0504246395329208,8.480157773431849,28.0,0.0253382293787149,1,1,1,1.1432348353293198,9,0,0,0,0,,-0.0009133989803483053,-0.0
2019-06-12,-0.0122129277611606,7.946612349472627,28.0,0.0158965939217396,1,1,1,0.42732882659898525,8,0,0,0,0,,-0.0626375672940814,-0.0
